Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,pkt_ttl_mean,pkt_ttl_std,pkt_ttl_min,pkt_ttl_max,pkt_win_mean,pkt_win_std,pkt_win_min,pkt_win_max,pkt_payload_min,pkt_payload_max,pkt_payload_var,pkt_payload_skew,pkt_payload_kurtosis,pkt_payload_nonzero_ratio,pkt_framelen_mean,pkt_framelen_std,frag_more_flag_present,frag_dont_flag_present,frag_max_offset,retransmission_count,syn_packet_count,non_tcp_udp_packet_count,subflow_count_raw,packet_count,flow_start_epoch,flag_true_fin,flag_true_syn,flag_true_rst,flag_true_psh,flag_true_ack,flag_true_urg,flag_true_cwr,flag_true_ece,timestamp_window,port_scan_entropy,unique_dst_ports_per_src,port_scan_max_sequential_run,port_scan_sequential_ratio,source_file,profile,t_min,Label
172.16.0.1-192.168.10.50-44162-80-6,172.16.0.1,44162,192.168.10.50,80,6,05/07/2017 10:52:17,85245432,7,7,658.0,11595.0,329.0,0.0,94.0,160.5355620000337,5792.0,0.0,1656.428571428571,2118.22723498864,143.73790726991683,0.164231674020961,6557340.923076924,23533318.40915652,84880643.0,1.0,85109565.0,14184927.5,34633789.68877187,84880643.0,1.0,364757.0,60792.83333333333,98545.6415320671,228946.0,45.0,2,0,0,0,232.0,232.0,0.0821158370104805,0.0821158370104805,0.0,5792.0,816.8666666666668,1611.0117436242474,2595358.838095238,1,3,0,2,13,1,0,0,1,875.2142857142857,94.0,1656.428571428571,232.0,0,0,0,0,0,0,0,50.0,0,891.0,251.0,235.0,2,32.0,182394.5,257937.7045344476,364784.0,5.0,84880643.0,0.0,84880643.0,84880643.0,63.0,1.0377490433255412,62.0,64.0,4364.285714285714,10471.171592876915,229.0,29200.0,0.0,5792.0,2740006.9505494507,2.1441779401236154,3.688381268189074,0.5,942.3571428571428,1654.648305980312,False,True,0,1,2,0,13,14,1499262737.000152,1,2,1,3,13,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-45174-80-6,172.16.0.1,45174,192.168.10.50,80,6,05/07/2017 10:52:17,99941674,6,7,348.0,11595.0,348.0,0.0,58.0,142.07040508142433,7240.0,0.0,1656.428571428571,2566.88526280022,119.49969939466892,0.1300758680507993,8328472.833333333,28807100.25949912,99803242.0,3.0,99825184.0,19965036.8,44630913.7878386,99803242.0,3.0,99941647.0,16656941.166666668,40738632.14464985,99814274.0,70.0,1,0,0,0,164.0,232.0,0.0600350160234458,0.0700408520273534,0.0,7240.0,853.0714285714286,1934.9530093394128,3744043.148351649,3,2,0,2,9,1,0,0,1,918.6923076923076,58.0,1656.428571428571,164.0,0,0,0,0,0,0,0,29.0,0,966.0,0.0,235.0,1,20.0,69216.0,82416.12377441686,127493.0,10939.0,99803242.0,0.0,99803242.0,99803242.0,63.07692307692308,1.0377490433255423,62.0,64.0,4617.538461538462,10857.317936269104,0.0,29200.0,0.0,7240.0,3990737.564102564,2.6835862885450346,6.085395775967943,0.3846153846153846,984.5384615384615,1997.7646097319464,False,True,0,0,2,0,12,13,1499262737.663152,1,2,3,2,9,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-45290-80-6,172.16.0.1,45290,192.168.10.50,80,6,05/07/2017 10:52:17,99960979,8,6,300.0,11595.0,300.0,0.0,37.5,106.06601717798212,5792.0,0.0,1932.5,2181.008184303764,118.9964335983544,0.1400546507252595,7689306.076923075,27680995.641731355,99817150.0,2.0,99829144.0,14261306.285714284,37726581.0831222,99817150.0,2.0,142743.0,28548.6,57721.88898762757,131459.0,46.0,1,0,0,0,240.0,200.0,0.0800312289858625,0.0600234217393969,0.0,5792.0,793.0,1622.356883408474,2632041.8571428573,3,2,0,2,11,1,0,0,0,849.6428571428571,37.5,1932.5,240.0,0,0,0,0,0,0,0,23.0,0,891.0,274.0,235.0,1,20.0,71914.5,100308.04665878008,142843.0,986.0,99817150.0,0.0,99817150.0,99817150.0,62.85714285714286,1.0271051820261905,62.0,64.0,4336.071428571428,10483.540171762928,0.0,29200.0,0.0,5792.0,2782678.4010989014,2.1354788167286056,3.628962140329387,0.3571428571428571,915.9285714285714,1667.984064869728,False,True,0,0,2,0,13,14,1499262737.723139,1,2,3,2,11,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-45076-80-6,172.16.0.1,45076,192.168.10.50,80,6,05/07/2017 10:52:17,99936774,9,5,310.0,11595.0,310.0,0.0,34.44444444444444,103.33333333333331,5792.0,0.0,2319.0,3170.403917484332,119.12531817366848,0.1400885724007861,7687444.153846154,27697179.14097533,99869214.0,1.0,99880231.0,12485028.875,35308542.95226434,99869214.0,1.0,66324.0,16581.0,26796.79584079659,56176.0,86.0,1,0,0,0,296.0,168.0,0.0900569394005053,0.0500316330002807,0.0,5792.0,793.6666666666667,2030.8715112576904,4124439.095238096,1,2,0,2,13,1,0,0,0,850.3571428571429,34.44444444444444,2319.0,296.0,0,0,0,0,0,0,0,23.0,0,891.0,251.0,235.0,1,32.0,33780.0,46335.29315759209,66544.0,1016.0,99869214.0,0.0,99869214.0,99869214.0,62.71428571428572,0.9944903161976932,62.0,64.0,4402.214285714285,10455.299945508472,229.0,29200.0,0.0,5792.0,4389788.247252747,2.034857598658408,2.1520525507694046,0.2857142857142857,917.5,2094.684582461045,False,True,0,0,2,0,13,14,1499262737.5591,1,2,1,2,13,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-45122-80-6,172.16.0.1,45122,192.168.10.50,80,6,05/07/2017 10:52:17,99936886,6,8,358.0,11595.0,358.0,0.0,59.66666666666666,146.15288798606295,5792.0,0.0,1449.375,2046.6734639060385,119.60548780757487,0.1400884154024971,7687452.769230769,27685454.928763814,99830184.0,1.0,99851207.0,19970241.4,44643065.3936722,99830184.0,1.0,99936864.0,14276694.857142858,37730050.139243096,99840377.0,77.0,1,0,0,0,164.0,264.0,0.0600378923153559,0.0800505230871412,0.0,5792.0,796.8666666666667,1619.7624546592658,2623630.40952381,3,2,0,2,10,1,0,0,1,853.7857142857143,59.66666666666666,1449.375,164.0,0,0,0,0,0,0,0,27.0,0,891.0,0.0,235.0,1,20.0,53351.0,61304.7437153113,96700.0,10002.0,99830184.0,0.0,99830184.0,99830184.0,63.142857142857146,1.0271051820261914,62.0,64.0,4304.5,10496.92619293858,0.0,29200.0,0.0,5792.0,2773113.258241758,2.1376128688602902,3.6479225434949134,0.4285714285714285,919.6428571428572,1665.3510420949071,False,True,0,0,2,0,13,14,1499262737.605137,1,2,3,2,10,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-45500-80-6,172.16.0.1,45500,192.168.10.50,80,6,05/07/2017 10:52:17,100467812,6,5,324.0,11595.0,324.0,0.0,54.0,132.2724461102916,8688.0,0.0,2319.0,3774.237538894445,118.63501118149163,0.1094878029194066,10046781.2,31718492.219287917,100319112.0,1.0,100331119.0,20066223.8,44862728.54143624,100319112.0,1.0,148603.0,37150.75,66215.95205776827,136117.0,191.0,1,0,0,0,200.0,168.0,0.0597206197742218,0.0497671831451848,0.0,8688.0,993.25,2560.8008379837315,6557700.931818182,1,2,0,2,10,1,0,0,0,1083.5454545454545,54.0,2319.0,200.0,0,0,0,0,0,0,0,32.0,0,1159.0,274.0,235.0,1,32.0,74350.0,105141.12150819012,148696.0,4.0,100319112.0,0.0,100319112.0,100319112.0,62.90909090909091,1.0444659357341877,62.0,64.0,5497.272727272727,11659.785153174213,229.0,29200.0,0.0,8688.0,7105847.872727273,2.4092765051144904,4.333197618260741,0.3636363636363636,1151.0,2665.0311442833085,False,True,0,0,2,0,10,11,1499262737.846134,1,2,1,2,10,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-45530-80-6,172.16.0.1,45530,192.168.10.50,80,6,05/07/2017 10:52:17,100959681,9,6,966.0,11595.0,322.0,0.0,107.33333333333331,161.0,7240.0,0.0,1932.5,2695.6391264410745,124.41600325579476,0.1485741619964112,7211405.785714285,26821397.53374246,100399169.0,1.0,100828112.0,12603514.0,35474923.25557308,100399169.0,1.0,559327.0,111865.4,185537.6220589776,427857.0,45.0,3,0,0,0,296.0,200.0,0.0891444971978467,0.0594296647985644,0.0,7240.0,785.0625000000001,1810.8850679064824,3279304.729166666,1,4,0,2,14,1,0,0,0,837.4,107.33333333333331,1932.5,296.0,0,0,0,0,0,0,0,69.0,0,828.0,274.0,235.0,3,32.0,280256.0,394927.622574061,559512.0,1000.0,100399169.0,0.0,100399169.0,100399169.0,62.8,1.0141851056742195,62.0,64.0,4104.799999999999,10140.12035854182,229.0,29200.0,0.0,7240.0,3466582.828571428,2.9560115754543186,7.73093867744103,0.4666666666666667,904.4666666666666,1861.3642027389733,False,True,0,2,2,0,14,15,1499262737.861137,1,2,1,4,14,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-45350-80-6,192.168.10.50,80,172.16.0.1,45350,6,05/07/2017 10:52:17,100167627,7,6,11595.0,712.0,7240.0,0.0,1656.428571428571,2698.6092626352843,356.0,0.0,118.66666666666669,183.8376094999787,122.86404668446424,0.1297824495732538,8347302.25,28801212.5463501,99803187.0,1.0,100167627.0,16694604.5,40720662.81592082,99815107.0,1.0,100030229.0,20006045.8,44608042.56267126,99803187.0,2.0,1,0,0,0,232.0,176.0,0.0698828574625213,0.0598995921107325,0.0,7240.0,879.0714285714286,2006.450768599416,4025844.6868131873,2,3,0,2,10,1,0,0,0,946.6923076923076,1656.428571428571,118.66666666666669,232.0,0,0,0,0,0,0,0,966.0,0,59.0,235.0,229.0,4,32.0,182220.0,241003.204231811,352635.0,11805.0,99803187.0,0.0,99803187.0,99803187.0,63.07692307692308,1.037749043325542,62.0,64.0,4635.153846153846,10849.384804726284,0.0,29200.0,0.0,7240.0,4291980.897435897,2.434899256565916,4.791003948574853,0.4615384615384615,1013.0,2071.5613274371904,False,True,0,1,2,0,12,13,1499262737.758282,1,2,2,3,10,0,0,0,299852547,11.27562901835304,2507,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,BENIGN
172.16.0.1-192.168.10.50-45340-80-6,172.16.0.1,45340,192.168.10.50,80,6,05/07/2017 10:52:17,100365814,9,7,1134.0,11595.0,378.0,0.0,126.0,189.0,4344.0,0.0,1656.428571428571,1757.5790031691183,126.82605254414617,0.1594168309141596,6691054.266666667,25758259.257547025,99801198.0,1.0,100227183.0,12528397.875,35263657.72452096,99801198.0,1.0,562429.0,93738.16666666669,170894.9556346432,423880.0,17.0,3,0,0,0,284.0,232.0,0.0896719673892148,0.0697448635249448,0.0,4344.0,748.7647058823529,1337.8718889252702,1789901.1911764706,2,4,0,2,14,1,0,0,0,795.5625,126.0,1656.428571428571,284.0,0,0,0,0,0,0,0,75.0,0,773.0,274.0,235.0,3,20.0,282308.0,396428.1031637389,562625.0,1991.0,99801198.0,0.0,99801198.0,99801198.0,62.87500000000001,1.024695076595959,62.0,64.0,3834.500000000001,9855.146804250728,0.0,29200.0,0.0,4344.0,1869515.3291666664,1.5827887050169984,1.096226660936213,0.5,862.1875,1366.9181013628186,False,True,0,2,2,0,15,16,1499262737.754134,1,2,2,4,14,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-43054-80-6,172.16.0.1,43054,192.168.10.50,80,6,05/07/2017 10:52:17,83726118,7,5,331.0,11595.0,331.0,0.0,47.285714285714285,125.1062405660542,5792.0,0.0,2319.0,3170.403917484332,142.44061811154316,0.1433244522336506,7611465.272727273,25219352.22265651,83650654.0,1.0,83665652.0,13944275.333333332,34149012.28524533,83650654.0,1.0,73446.0,18361.5,28517.460388330517,60149.0,86.0,1,0,0,0,220.0,168.0,0.0836059304696295,0.0597185217640211,0.0,5792.0,917.3846153846154,2165.322937364522,4688623.423076922,2,2,0,2,10,1,0,0,0,993.8333333333334,47.285714285714285,2319.0,220.0,0,0,0,0,0,0,0,30.0,0,1054.0,251.0,235.0,1,20.0,37732.0,50549.64957346391,73476.0,1988.0,83650654.0,0.0,83650654.0,83650654.0,62.833333333333336,1.0298573010888743,62.0,64.0,5033.416666666666,11232.510505899894,0.0,29200.0,0.0,5792.0,5031977.606060606,1.781950663734175,1.186906071612226,0.3333333333333333,1060.6666666666663,2242.807345243632,False,True,0,0,2,0,11,12,1499262737.61813,1,2,2,2,10,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-45552-80-6,172.16.0.1,45552,192.168.10.50,80,6,05/07/2017 10:52:17,98409724,6,7,360.0,11595.0,360.0,0.0,60.0,146.9693845669907,5792.0,0.0,1656.4285714285716,2429.1186232282453,121.48189745964535,0.1321007667900786,8200810.333333333,28404343.72051001,98396715.0,1.0,98409402.0,19681880.4,44002930.48863733,98396715.0,1.0,98409677.0,16401612.833333334,40174629.55391327,98407732.0,2.0,1,0,0,0,164.0,232.0,0.0609695846723439,0.0711311821177346,0.0,5792.0,853.9285714285714,1850.797685169444,3425452.071428572,3,2,0,2,9,1,0,0,1,919.6153846153846,60.0,1656.428571428571,164.0,0,0,0,0,0,0,0,30.0,0,966.0,0.0,235.0,1,20.0,6504.5,6368.910778147234,11008.0,2001.0,98396715.0,0.0,98396715.0,98396715.0,63.07692307692308,1.0377490433255423,62.0,64.0,4617.538461538462,10857.317936269104,0.0,29200.0,0.0,5792.0,3645465.9230769225,1.8591042579911616,1.8197164974034037,0.3076923076923077,985.4615384615385,1909.3957427846387,False,True,0,0,2,0,12,13,1499262737.875128,1,2,3,2,9,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-43238-80-6,172.16.0.1,43238,192.168.10.50,80,6,05/07/2017 10:52:17,83511118,7,6,358.0,11595.0,358.0,0.0,51.142857142857146,135.31128133730334,5792.0,0.0,1932.5,2181.008184303764,143.1306427965675,0.1556678956207962,6959259.833333333,24086956.630163733,83445606.0,1.0,83460662.0,13910110.333333332,34065297.04985856,83445606.0,1.0,64381.0,12876.2,21685.99736465907,50160.0,47.0,1,0,0,0,220.0,200.0,0.0838211745650441,0.0718467210557521,0.0,5792.0,853.7857142857143,1666.737586220063,2778014.181318681,2,2,0,2,11,1,0,0,0,919.4615384615385,51.142857142857146,1932.5,220.0,0,0,0,0,0,0,0,29.0,0,966.0,251.0,235.0,1,20.0,32756.0,44865.92526628644,64481.0,1031.0,83445606.0,0.0,83445606.0,83445606.0,62.92307692307693,1.0377490433255416,62.0,64.0,4664.307692307692,10836.342705487365,0.0,29200.0,0.0,5792.0,2944096.769230769,2.016333341137276,3.095552251026234,0.3846153846153846,986.2307692307692,1715.3942284426512,False,True,0,0,2,0,12,13,1499262737.930108,1,2,2,2,11,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-43104-80-6,172.16.0.1,43104,192.168.10.50,80,6,05/07/2017 10:52:17,83716265,5,7,380.0,11595.0,380.0,0.0,76.0,169.941166289984,4344.0,0.0,1656.428571428571,1760.597233624891,143.04269307762357,0.1433413208293513,7610569.545454545,25213333.757086027,83631612.0,4.0,83655669.0,20913917.25,41811796.89219573,83631612.0,4.0,83716196.0,13952699.333333332,34140957.14163426,83642620.0,9.0,1,0,0,0,144.0,232.0,0.059725550345563,0.0836157704837883,0.0,4344.0,921.1538461538462,1497.7229297700474,2243173.974358974,2,2,0,2,9,1,0,0,1,997.9166666666666,76.0,1656.428571428571,144.0,0,0,0,0,0,0,0,34.0,0,1054.0,0.0,235.0,1,20.0,42326.5,44275.49110399567,73634.0,11019.0,83631612.0,0.0,83631612.0,83631612.0,63.16666666666667,1.0298573010888743,62.0,64.0,5002.333333333333,11247.132025004365,0.0,29200.0,0.0,4344.0,2363532.083333333,1.153919077311856,-0.1817410264579724,0.4166666666666667,1064.25,1537.148134163925,False,True,0,0,2,0,11,12,1499262737.654146,1,2,2,2,9,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-44974-80-6,172.16.0.1,44974,192.168.10.50,80,6,05/07/2017 10:52:17,99925546,7,5,366.0,11595.0,366.0,0.0,52.285714285714285,138.33499712137717,7251.0,0.0,2319.0,3337.6088746286614,119.69912078338808,0.1200894113703416,9084140.545454543,30124373.65162144,99912544.0,1.0,99913736.0,16652289.333333332,40789027.95865057,99912544.0,1.0,12845.0,3211.2499999999995,5594.635131087638,11568.0,3.0,1,0,0,0,232.0,168.0,0.0700521566326993,0.0500372547376423,0.0,7251.0,920.0769230769232,2246.780157675218,5048021.076923077,1,2,0,2,11,1,0,0,0,996.75,52.285714285714285,2319.0,232.0,0,0,0,0,0,0,0,33.0,0,1054.0,251.0,235.0,1,32.0,6501.0,9186.731301175623,12997.0,5.0,99912544.0,0.0,99912544.0,99912544.0,62.833333333333336,1.0298573010888743,62.0,64.0,5065.749999999999,11217.23531912144,229.0,29200.0,0.0,7251.0,5423560.568181818,2.052121816217106,2.612270095899733,0.25,1064.0833333333333,2328.233370774476,False,True,0,0,2,0,11,12,1499262737.452171,1,2,1,2,11,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-45014-80-6,172.16.0.1,45014,192.168.10.50,80,6,05/07/2017 10:52:17,99952780,7,7,379.0,11595.0,379.0,0.0,54.142857142857146,143.24853527049711,5792.0,0.0,1656.428571428571,2118.22723498864,119.79656793938096,0.1400661392309448,7688675.384615385,27710309.864536468,99914158.0,1.0,99926220.0,16654370.0,40788799.51812923,99914158.0,1.0,36459.0,6076.5,10614.999062647155,26149.0,1.0,1,0,0,0,220.0,232.0,0.0700330696154724,0.0700330696154724,0.0,5792.0,798.2666666666667,1619.3650636974385,2622343.209523809,2,2,0,2,12,1,0,0,1,855.2857142857143,54.142857142857146,1656.428571428571,220.0,0,0,0,0,0,0,0,29.0,0,891.0,274.0,235.0,1,20.0,19311.0,24422.054008620977,36580.0,2042.0,99914158.0,0.0,99914158.0,99914158.0,63.0,1.0377490433255414,62.0,64.0,4352.857142857142,10476.249019400197,0.0,29200.0,0.0,5792.0,2771542.9890109887,2.136881435638668,3.6473567185338407,0.4285714285714285,922.0,1664.4035660768186,False,True,0,0,2,0,13,14,1499262737.481127,1,2,2,2,12,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-45634-80-6,172.16.0.1,45634,192.168.10.50,80,6,05/07/2017 10:52:17,98450245,5,6,304.0,11595.0,304.0,0.0,60.8,135.9529330319872,8699.0,0.0,1932.5,3511.469193941476,120.8630816510411,0.1117315655232752,9845024.5,31127853.0966648,98436447.0,5.0,98449938.0,24612484.5,49215975.21448437,98436447.0,1235.0,98450149.0,19690029.8,44026728.51063872,98447436.0,5.0,1,0,0,0,144.0,200.0,0.0507870752378523,0.0609444902854228,0.0,8699.0,991.5833333333334,2564.672279554476,6577543.901515152,2,2,0,2,8,1,0,0,1,1081.7272727272727,60.8,1932.5,144.0,0,0,0,0,0,0,0,30.0,0,1159.0,0.0,235.0,1,20.0,6899.0,5792.618751480198,10995.0,2803.0,98436447.0,0.0,98436447.0,98436447.0,63.09090909090909,1.044465935734187,62.0,64.0,5435.727272727272,11690.52678959258,0.0,29200.0,0.0,8699.0,7128036.01818182,2.4103036308508266,4.336677501676015,0.2727272727272727,1148.090909090909,2669.6798480171906,False,True,0,0,2,0,10,11,1499262737.917091,1,2,2,2,8,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-45750-80-6,172.16.0.1,45750,192.168.10.50,80,6,05/07/2017 10:52:17,98456862,6,7,338.0,11595.0,338.0,0.0,56.333333333333336,137.9879221767857,5803.0,0.0,1656.4285714285716,2430.211229306543,121.2002876955392,0.1320375211633293,8204738.500000001,28417846.393822383,98443520.0,1.0,98456163.0,19691232.6,44023867.19249944,98443520.0,1.0,98456850.0,16409475.000000002,40193235.3137367,98453573.0,50.0,1,0,0,0,164.0,232.0,0.060940394383075,0.0710971267802542,0.0,5803.0,852.3571428571429,1851.9203175723744,3429608.862637363,3,2,0,2,9,1,0,0,1,917.9230769230768,56.333333333333336,1656.428571428571,164.0,0,0,0,0,0,0,0,28.0,0,966.0,0.0,235.0,1,20.0,6671.0,4714.988016951899,10005.0,3337.0,98443520.0,0.0,98443520.0,98443520.0,63.07692307692308,1.0377490433255423,62.0,64.0,4617.538461538462,10857.317936269104,0.0,29200.0,0.0,5803.0,3650209.743589744,1.862917105176359,1.8367450285167009,0.3076923076923077,983.7692307692308,1910.6374221642257,False,True,0,0,2,0,12,13,1499262737.981123,1,2,3,2,9,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-45354-80-6,172.16.0.1,45354,192.168.10.50,80,6,05/07/2017 10:52:17,984,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032.520325203252,984.0,0.0,984.0,984.0,984.0,984.0,0.0,984.0,984.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,2032.520325203252,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0.0,0,0.0,274.0,-1.0,0,32.0,984.0,0.0,984.0,984.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0,62.0,274.0,0.0,274.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,False,True,0,0,0,0,1,2,1499262737.759137,1,0,0,0,2,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-45466-80-6,172.16.0.1,45466,192.168.10.50,80,6,05/07/2017 10:52:17,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0.0,0,0.0,274.0,-1.0,0,32.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0,62.0,274.0,0.0,274.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,False,True,0,0,0,0,1,2,1499262737.826132,1,0,0,0,2,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-44998-80-6,172.16.0.1,44998,192.168.10.50,80,6,05/07/2017 10:52:17,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0.0,0,0.0,251.0,-1.0,0,32.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0,62.0,251.0,0.0,251.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,False,True,0,0,0,0,1,2,1499262737.473134,1,0,0,0,2,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-44894-80-6,172.16.0.1,44894,192.168.10.50,80,6,05/07/2017 10:52:17,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,666666.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0.0,0,0.0,251.0,-1.0,0,32.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0,62.0,251.0,0.0,251.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,False,True,0,0,0,0,1,2,1499262737.408155,1,0,0,0,2,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
172.16.0.1-192.168.10.50-44534-80-6,172.16.0.1,44534,192.168.10.50,80,6,05/07/2017 10:52:17,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0.0,0,0.0,251.0,-1.0,0,32.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,62.0,0.0,62.0,62.0,251.0,0.0,251.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,False,True,0,0,0,0,1,2,1499262737.212151,1,0,0,0,2,0,0,0,299852547,-0.0,1,0,0.0,Wednesday-workingHours,CICIDS2017,1499251920,DoS Hulk
